filename,label
task1/y5GWJghRdfpywtas.png,R
task1/NFPTiVvR2Jbc052F.png,0
task1/D6ww1KxV123kPqk0.png,2
task1/txnD0lUK3qgxWc3B.png,s
task1/48VQZQrL8RHAm3wO.png,9
task1/GQWp0djOKqV0DMZi.png,X
task1/r0VQrGiPYfyqytJU.png,Z
task1/H5pQ9YrbwMHRZJI2.png,b
task1/iPyguPrBbvXMW6Rc.png,s
task1/K8LZ6Ts6qeLILxLn.png,N
task1/sbvzoNc1RDRMAqR4.png,W
task1/ZjdbZpM3VrJQbnoq.png,n
task1/IgZxJiF6DVEo8yky.png,F
task1/6o57CVItTxmtnEm4.png,e
task1/S2K4xUCZ3Kx1JEPl.png,p
task1/p72UOdpg45oCNYpa.png,J
task1/dXwgNUfzQ9qgzBXu.png,k
task1/S8JiXG4Z6he5vGNY.png,t
task1/zoOMqaQ3MNa8BL4c.png,X
task1/1C1tsL86ACAkIjFv.png,e
task1/vp2uEoPnRpy4iFAq.png,j
task1/9rAOJ5pYOkup8V5B.png,Q
task1/UdEGQCajv7WFQiht.png,W
task1/1aunAm93CkXtPs36.png,r
task1/dRxwqprIHSHp3AUq.png,d
task1/lkW5jPbyzmjglwkJ.png,E
task1/dtMrq9siLAaBxFMP.png,e
task1/YAmJeTyYsmqb57u0.png,g
task1/OvvR4FqN1mENieaR.png,v
task1/P6hysmSyyuWIIrl7.png,a
task1/wl6GVZAibrfy4lsY.png,M
task1/poRhCMvepU4tAObT.png,O
task1/MW74X0jsUaPT68Sa.png,N
task1/cxKepZBpdByxFlsD.png,3
task1/ANh1wV44wnxbISFn.png,J
task1/ANS5PtsfDQBDE9Gn.png,u
task1/4XZLTz3Pk6NoLRvW.png,o
task1/nCLWlpEZuQ6IEBP5.png,B
task1/xamVn65IzPZbnyAU.png,D
task1/OhD1EKUHpeibQyk7.png,A
task1/ZLHNfTc12KQOOvVK.png,Y
task1/66JF5AHxPzKuPFp6.png,C
task1/udFGabws7QLfUTJX.png,L
task1/e3qoY1AePjV8PATA.png,4
task1/HHUoiE7aGJwdyFt9.png,r
task1/ZwdMne3dqJF3GPjH.png,q
task1/GHL0aa16igQQdBAz.png,o
task1/0Fx4z8GEvqknkqiW.png,Q
task1/LjWBAuGiqlDtWm0n.png,i
task1/XbEb8u9Xn0IOiq8R.png,r
task1/NUcprEURsmxZrgTd.png,G
task1/OUtU5i8Skv21wfYm.png,3
task1/LTprgR0FkxKW0LLX.png,7
task1/NgcLrHNtirveEj0n.png,B
task1/VPqpI6ukieYy7nS3.png,b
task1/bROAOOJc9P6vcRGy.png,2
task1/tv3puUjqzlZi3l13.png,T
task1/UNMg1ZpVQvcan0vu.png,i
task1/nO7gdHbkHJF7WFWD.png,G
task1/neith0DVTgR08l3o.png,m
task1/hE5MzFZ3Vl6FMQI1.png,H
task1/YozG6YVg9fdy3XUK.png,9
task1/KDasPs68BN5fO7Z4.png,b
task1/lbCkyHvCnJCmOxn2.png,h
task1/XcqxCmlTuqR5cFEn.png,k
task1/pZfVnTmQOESyXYDW.png,N
task1/ex2eTAekEhb5iXvz.png,g
task1/VwyLC2iS8LkgzVvS.png,w
task1/ORajCkVleiXTAXK7.png,N
task1/1Z8WuT1AYhmk9XN5.png,1
task1/JqxnNZnzy3roO2Vj.png,H
task1/w6C9U6x3yWURue83.png,s
task1/4NnMjRvD1A5o2yRN.png,c
task1/c0db5xS9vxKbLK6L.png,U
task1/qPqTqNY4LA5hCIoE.png,z
task1/WlGQitXJvSf3VRai.png,2
task1/8rS0JyrSVLv8fQwq.png,K
task1/yO0K3cqVU1loS48i.png,I
task1/TQtuHcaSl9cJf5DW.png,Z
task1/8CnUdCw11oI26QXU.png,G
task1/4eRwscHoZVpUSJWs.png,Y
task1/zkBTxVOEQdNIxk4K.png,v
task1/xUDjxeeKarw7DdTo.png,R
task1/7Pf7nnnJDzZjond3.png,0
task1/wNp2pvFZ9rQc2mwn.png,c
task1/OOLEUTjpnfoAuBbB.png,l
task1/FfPhZR7XEfkFtqzk.png,K
task1/St1L2GAYuOYXSIjJ.png,F
task1/JS4Zvaj86WqzqC8u.png,A
task1/yRbe0MtEKfUNpRZa.png,d
task1/Tm4d0BCPn5jMRlGY.png,O
task1/wwUaLtAfwN25KIhF.png,x
task1/Hg1CcXURAuKKY2ls.png,K
task1/Y3myc29AQQuYHI90.png,K
task1/neOJwFbBrmSqBwMP.png,w
task1/qftnOqD8ECLCJXpo.png,q
task1/LhSkm5rQhLta2TsX.png,s
task1/PYwRb3O0LOr6MOgL.png,y
task1/3bnMlq89gwDyivld.png,I
task1/rqprBU3HGw9HMX03.png,a
task1/HJ1fQs9cOuEj9dw8.png,9
task1/pdTRCmUvznFIj2ug.png,0
task1/DeanA73NLD1kLZAE.png,2
task1/SJ6jPjJmY6rr7TGt.png,Y
task1/Y9c1sEnOB8wp6Rlo.png,E
task1/jdsvWsakY6ohfm9P.png,8
task1/uKLNKn5RjiBSLbof.png,F
task1/p4gRZv4i9K3g0tgm.png,2
task1/Rosi3FnsQrPVFGmP.png,n
task1/JHp7OYRUmzwYYUve.png,t
task1/pZnTzxERD72KUgrU.png,u
task1/lvfDQCZDqfKVqVqZ.png,8
task1/KpmPkxnRjfXtbFTQ.png,x
task1/zd80r63DnkEJC2oN.png,A
task1/7nyAFaZvD5tw4Lx6.png,V
task1/7FTbfnerQbDdGwiR.png,U
task1/2MH61s8VVd710xUe.png,l
task1/ceDSZ6KKND6Me2jm.png,X
task1/GGyJArCG9beLPhtP.png,9
task1/RfZnKcYyLcN5BusO.png,l
task1/6UQ4Y3D51UtmR2YK.png,M
task1/Hj8uHXUHge4N8IjU.png,e
task1/TOU9wakUbwybQ8pl.png,x
task1/UPe1bvdS7ro938qk.png,5
task1/mQ7otI8UrBbVKNJh.png,S
task1/VAkuRd2u9mvs6aN5.png,O
task1/PuSuERulJmMTwCA8.png,2
task1/H5j2HVEs5YhRlxFW.png,V
task1/YqHvWB0xexucHXuY.png,H
task1/yNsR3d5NNZgdt44I.png,q
task1/TMPuvSwZAa4bRHRu.png,f
task1/YAzvQIkKDisPpw29.png,s
task1/JqzdSKj2bbRFDqPu.png,t
task1/FxtdP37ivNVdtNHs.png,h
task1/nCKgc7ZEUo3iWIsD.png,A
task1/VPFLnGvGArF5A7OL.png,Y
task1/V7ouONAkYAMu58oA.png,p
task1/uNpOnc7mLgF7gZbZ.png,V
task1/PsTcwpDU07tLMOTx.png,U
task1/AnBbEU4rcfDOq9DB.png,J
task1/qpGoTI7w23U95oVM.png,w
task1/RQZVZeuyVA9wJ1K3.png,q
task1/3kI84JEJya0fT9dU.png,N
task1/L6eBtVegSRWsRqZy.png,p
task1/80kRDCNU1BubWvDJ.png,u
task1/gvuqqZ5LfEZtqx0Y.png,5
task1/gQI67BHMO5iXS7Uk.png,7
task1/rwbxxPxbVdOjLlhM.png,q
task1/9m7ZX8vi3wjIMeiv.png,c
task1/7dPq186v5ucR5dSQ.png,l
task1/Qrckm5Lrq0Tcqiit.png,J
task1/q2puirjm96YMgOaD.png,U
task1/xI8XDRXdhg17nhd1.png,F
task1/WZmh5MxEJDDwI2yd.png,Q
task1/7aZ8CoYa01CHZrr3.png,P
task1/xyvNKAIhLMs2XVNE.png,2
task1/WOgi8vUAc8s2efgG.png,A
task1/ZhkBisP6XpjXLHM9.png,T
task1/NruMnxq4oth0xuEU.png,3
task1/b85cRcvdNOWd0crz.png,w
task1/3cv4Gmi1ONNUfmaR.png,T
task1/LWYkfYuI3D68YHd7.png,F
task1/Tix9bay06w4KJVim.png,3
task1/7YUKmaKqcTvdOvdC.png,J
task1/yxAyIhe49ypUKfTL.png,B
task1/8LtzqWgZ2UgvCbzp.png,y
task1/PqNjvbxOupBbbPXq.png,G
task1/33PjtBDfFfnAqebI.png,x
task1/8PpWPuwKjSwfcWgk.png,y
task1/qB0prosbg3Y6I1LU.png,y
task1/y2W2HEujASRO4k3a.png,8
task1/HjjPPYks6bkfGW9e.png,G
task1/pOrYb9h5yZAzpzJq.png,n
task1/uqvdfoDTdUUhSeiE.png,y
task1/iYlrzWF5WwHcJKIs.png,M
task1/aiiKO4xPSaS3u2zn.png,v
task1/LhaoW91n2JaFMNl1.png,u
task1/EEowwJsnjGjMVp4r.png,w
task1/ai81n5Fj3iW82cmx.png,h
task1/hIYDlNKTIXQswCFU.png,z
task1/ZVEWna6dwwutDGtV.png,e
task1/rTSdEAjjlfuaoH4b.png,Q
task1/eJiLoEyGEfJThcbY.png,P
task1/CIwGxCeBtz3epFJJ.png,K
task1/LPRAdIzPgMUad7Om.png,2
task1/MdfUVwyfp73Ft9vA.png,3
task1/tvAO9nb5SOSVjvM2.png,E
task1/0LrWEn0S4nPttT0w.png,U
task1/GTL4b62rIBOHztsn.png,3
task1/j4aw9b2IZtWw9co3.png,R
task1/Lay59wF6g7tQMjFj.png,s
task1/ggKq8VOdoKy4HPwm.png,h
task1/DqRfArnTCIxUkCIn.png,a
task1/0SO5XOle4bRV1jpO.png,a
task1/yjEIPcW3k7V89tZL.png,E
task1/fNfNDGx5Y7D19jGJ.png,M
task1/GvxtsWzJYBCyn1Ze.png,c
task1/GUjYhTRH6xZkzc6A.png,Z
task1/YCtPTh50mIV32WC3.png,Z
task1/EnTw6wv8ExPHWyE7.png,k
task1/lb3wlwkFZcvvstwk.png,F
task1/auqBlViV2UMp4SSA.png,h
task1/vZWzaCabSzhQE1Gq.png,c
task1/HCIorFsMmPyg2bnt.png,B
task1/qEkbeWHh827WvA6w.png,O
task1/yxGAALTbgBQhJbkF.png,e
task1/OMOOlW4u2VUbSxCO.png,A
task1/DCqjw0On7n5zsCFK.png,w
task1/Ica4vCJCLu6hqyKG.png,z
task1/SPTa9pBbAU9zeujR.png,W
task1/wlPA2SeaiMAcOlFK.png,W
task1/YJYKeJABXO9IdPUd.png,t
task1/vYJXv8fBYOSO1IXZ.png,L
task1/ykzgxcTDda0mX73A.png,f
task1/WLsFrG8PBrPaD24W.png,b
task1/27J7yUYlSOmNiijx.png,F
task1/8JqW1LPYJHWoo98Y.png,3
task1/T6k9bL134N6J751D.png,5
